accommodates;bathrooms;bedrooms;cleaning_fee;security_deposit;extra_people;guests_included;distance;size;minimum_nights;Laptop_friendly_workspace;TV;Family_kid_friendly;Host_greets_you;Smoking_allowed;host_has_profile_pic_f;host_has_profile_pic_t;room_type_Entire home/apt;room_type_Private room;room_type_Shared room;bed_type_Airbed;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;instant_bookable_f;instant_bookable_t;is_business_travel_ready_f;cancellation_policy_flexible;cancellation_policy_moderate;cancellation_policy_strict_14_with_grace_period;cancellation_policy_super_strict_30;cancellation_policy_super_strict_60
1;1;1;20.0;0.0;5;1;3.7297374225080704;43.51955223921955;7;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;10.0;100.0;10;2;3.004953852308355;51.421277068269944;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;3.11539501470022;10.0;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;5.0;0.0;10;1;6.9226306274552565;100.0;2;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;0.0;15;1;5.051740054387469;51.03843644543245;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;1;0;0.0;0.0;15;1;4.407597968141432;40.0;1;True;False;False;True;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;0.0;0.0;8;1;5.552481250693481;10.0;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;0.0;0.0;15;2;2.9032635113900103;51.78316287413284;1;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
5;1;2;30.0;0.0;0;1;4.279291240897107;73.17859872054615;2;False;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;80.0;0.0;0;1;2.3466238521095386;90.0;30;True;True;False;False;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;10.0;0.0;5;1;1.6016875469014424;44.59952519812663;2;True;False;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;2;1;0.0;0.0;50;1;3.627250173011969;75.9072275129985;2;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;30.0;300.0;0;1;1.2166250854210972;15.0;3;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;20.0;100.0;15;2;4.480574558662977;68.05430790848021;3;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;2;0.0;0.0;0;1;9.010649405529804;57.29353219644774;1;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;3.5474282723994803;43.82353714875411;5;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;10.0;100.0;7;1;2.3567187629200683;10.0;3;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;0;10.0;0.0;10;1;3.440168921308621;50.221844628213205;1;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
3;1;1;45.0;1000.0;0;1;1.6147061103738345;90.0;5;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;18.0;0.0;25;1;6.793977644666298;44.07165333808692;2;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;0.0;0.0;10;1;7.051390914795286;20.0;1;True;False;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;0.0;300.0;0;1;4.837040892090664;100.0;3;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;2;3;40.0;800.0;15;2;2.48067140681879;30.0;4;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;0;10.0;0.0;15;2;1.2185144982447578;70.32926571712711;4;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
4;2;2;100.0;3000.0;0;1;0.8813608285485752;300.0;180;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;0.0;0.0;5;1;12.013283922988029;50.126089235856995;3;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;1.374669096568671;64.58110131073039;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;45.0;200.0;0;1;3.4327431393011376;76.58909378928186;2;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;0.0;5;1;12.009868052104167;50.126089235856995;3;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;0.0;0.0;25;1;5.853563744602508;44.2226844968953;2;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;3;0.0;0.0;0;1;3.877204312224193;10.0;5;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;90.0;1255.0;0;1;4.304287178856801;57.12497636498471;152;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;4.075175860990474;50.235070225424685;2;True;False;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;10.0;0.0;20;2;7.896800775432482;15.0;2;True;True;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;2.2771457925099496;10.0;5;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;2.287470031758615;10.0;2;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;1;1;50.0;150.0;30;2;5.661669366685859;79.11294994166224;10;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;2.4853088403626162;51.36731242533185;2;False;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;1.5126782672512888;43.303122664486864;1;False;False;False;False;True;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;30.0;0.0;10;1;4.807430488236852;200.0;4;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
3;1;1;0.0;0.0;10;1;4.396457805413917;20.0;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;1;1;60.0;0.0;0;1;3.712218590728798;83.19190184336976;7;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;2;0;19.0;150.0;15;1;3.1124559753469994;67.0140974774443;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;49.0;500.0;39;1;4.0902733286981245;85.29061301780366;2;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;15.0;100.0;0;1;3.639548692200678;62.40189212349686;4;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;60.0;400.0;0;1;2.552698062077987;95.0;4;False;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;1;0.0;0.0;5;1;4.068384312174548;25.0;1;False;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;4.0;0.0;5;1;1.6527645249198992;10.0;2;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;20.0;100.0;0;1;7.349819186529711;75.0;2;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;2;1;25.0;0.0;15;1;3.1976044641296846;118.0;2;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;1.5131148928478566;48.95990003895191;10;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;5.504879763482032;10.0;2;False;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;15.0;200.0;0;1;5.273491995783476;52.170861033341865;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
5;1;1;20.0;200.0;0;1;3.495556452544612;71.42618983402481;3;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;0;15.0;0.0;20;1;3.746754982239981;30.0;4;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;10.0;500.0;15;1;6.295431220174964;46.41308688454638;2;True;True;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;100.0;0;1;8.424953543586673;46.74398137893176;2;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;5.055157449183864;300.0;4;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
6;1;3;35.0;0.0;25;4;3.664767859825658;86.0;4;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
3;2;2;40.0;150.0;20;1;3.36044185224554;85.17494979356599;1;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;3.320731934522909;43.89524796759412;2;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;10.0;0.0;12;1;6.17528624856392;43.75381073604333;1;False;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;50.0;500.0;30;2;3.3248040347509993;124.6435332681056;7;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;15.0;0.0;15;1;3.905401522908712;44.373144412369946;4;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;10.0;100.0;10;1;3.6296369474270316;10.0;9;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;15.0;200.0;14;1;5.703856731607826;59.64403904015599;1;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;0;0.0;0.0;0;1;4.419061868518123;41.7259970077212;14;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;1;1;0.0;300.0;0;1;4.768259329456999;110.0;5;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;3.350171404923462;49.640806322309736;2;False;False;False;True;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;1.299252168158609;50.31649296318323;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;0;0.0;0.0;0;1;4.793622729167223;63.188575507559406;1;False;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;10.0;0.0;0;1;4.03116841686726;42.83823663497098;1;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;0;5.0;0.0;0;1;7.143469998847045;44.73224333199792;1;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;40.0;700.0;30;1;3.2605126301893836;77.48892955386394;3;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;0;30.0;300.0;0;1;2.8001500181068337;35.0;30;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;4.3657367064120285;15.0;8;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;0;30.0;400.0;0;2;2.9490953037948784;35.0;30;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;4.853090300512998;44.38838346082513;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;0.0;0.0;0;1;9.04860169194912;54.0867687772767;2;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;0;20.0;500.0;0;1;6.699878962749943;53.37363644472742;2;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
3;1;1;30.0;0.0;10;2;4.521055474792629;10.0;2;False;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;2;1;0.0;0.0;0;1;1.8153081150383854;61.91209535615454;1;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;5.471546358170771;10.0;3;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;0.0;0.0;0;1;3.2935538384107894;41.5755461362201;2;False;False;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;3;1;0.0;0.0;0;1;1.616710401781043;94.31564882458129;1;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;2.849934238562886;34.0;1;False;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
3;1;1;10.0;0.0;10;1;5.911625303560751;10.0;1;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;5.0;0.0;0;1;8.819996722964415;52.146495207323696;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
3;1;1;0.0;0.0;0;1;6.092671426947577;51.22168426699659;7;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;2;1;0.0;0.0;10;1;3.325923546811658;59.77239006517887;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;1;2;0.0;0.0;9;2;6.587237834362774;54.73909614688381;10;True;False;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;50.0;500.0;10;2;1.6156636312744979;81.59446444921069;30;False;True;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
3;1;1;12.0;800.0;10;1;1.7980292793950599;62.26770305878526;1;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;40.0;150.0;0;1;2.2628802311059717;69.73347024760623;2;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;0.0;0.0;0;1;4.973737275842058;15.0;1;False;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;40.0;150.0;0;1;2.2961752979956915;69.41448000712312;2;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;0;0.0;0.0;0;1;3.499485565642784;62.22297084372124;4;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
6;1;2;30.0;0.0;0;1;7.189067028711769;79.11867956448533;2;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;0.0;0.0;20;1;6.006911976803976;58.22220226450278;1;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;40.0;150.0;0;1;2.263690611174488;61.5255981496966;2;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;4.525482838517577;10.0;2;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
6;1;4;20.0;500.0;25;1;2.877434804153141;86.9985588906187;3;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;0;40.0;150.0;0;1;2.263942155209263;61.383261179356616;2;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;0.0;0.0;10;1;3.18649825754755;62.74021253942042;7;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;25.0;0.0;0;1;4.748540622527239;10.0;2;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;15.0;0.0;10;2;3.501683663091234;200.0;2;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;10.0;100.0;10;1;5.987746184007702;53.64122035506888;2;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;0;40.0;150.0;0;1;2.1948938742994226;61.60597000737561;2;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
6;1;1;30.0;300.0;0;1;1.7388487492704456;75.56991816677632;3;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;50.0;200.0;30;1;13.535171864221525;63.88500085692346;2;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;35.0;100.0;30;2;4.449110523334365;73.9331761439673;2;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;4.0;0.0;0;1;7.381537956963549;43.718116630038814;1;True;False;False;True;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
4;1;2;50.0;0.0;10;2;3.25564106407178;40.0;2;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;50.0;200.0;30;1;13.335462362785146;63.88500085692346;1;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;4.0;0.0;10;1;5.387838024168596;20.0;2;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;1;1;50.0;0.0;40;2;5.889826255048469;75.0;1;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;15.0;0.0;10;1;4.904207975446475;51.128107632223426;6;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;1;1;10.0;0.0;10;1;2.577079153744835;56.859686260380315;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;2;1;10.0;0.0;0;1;2.630916876162669;58.17684917386525;3;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;1;1;0.0;0.0;10;1;5.0089583888738005;100.0;1;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
4;1;2;50.0;0.0;0;1;4.034241418825854;72.72182665005644;3;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;200.0;13;1;6.136333901167423;44.36723322280581;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;0;25.0;100.0;0;1;4.053019957788681;60.46452270801599;2;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;0;30.0;200.0;0;1;6.885792864208769;54.27625761173019;3;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;25.0;200.0;0;1;3.47389688387397;53.79814835333316;2;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;0;0.0;0.0;0;1;5.911549333907934;41.16775743291816;4;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
3;1;2;70.0;400.0;20;1;4.651722074531822;73.09952124269614;180;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;0;10.0;0.0;20;2;5.598927817704098;62.380912225854196;3;False;False;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;7.779228352259463;13.0;1;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;6.32728747272602;47.47678794099911;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;0;28.0;200.0;23;1;5.170220998535848;57.089271076987096;1;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;0.0;0.0;0;1;3.4896536465715324;49.873269639686626;60;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;20.0;0.0;20;1;5.3800783710488345;53.647640532328595;3;True;True;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;10;1;5.518176937664786;10.0;2;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;25.0;0.0;15;2;0.7093962393824446;59.785534265433164;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;3.8527376879365143;10.0;2;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;3.091460216503219;15.0;5;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;19.0;0.0;10;1;5.722748944026377;58.953482718399655;1;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
1;1;1;15.0;0.0;0;1;3.9438421880848518;12.0;2;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;1.688397341477336;52.067658616962966;1;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;7.652080752441038;100.0;1;False;True;False;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;15.0;0.0;0;1;7.220680666478215;15.0;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
3;1;1;25.0;0.0;10;2;4.331119433010064;52.0;2;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
8;1;2;55.0;100.0;15;1;4.510973048509429;100.54298565327942;3;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;10.0;0.0;5;1;7.305996552696314;160.0;1;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;1;2;50.0;0.0;0;2;5.365413457027365;120.0;2;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;30.0;0.0;0;1;3.5678171435595165;10.0;3;False;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;4.727850198620085;48.5449656006835;15;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
5;1;1;15.0;0.0;10;1;1.4677653249630966;70.65784841109138;2;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;5.093292007610295;64.50487471953444;1;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
5;1;2;30.0;200.0;30;4;4.95603795026088;81.13715178988457;1;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;25.0;0.0;20;2;4.277182642467444;54.23036054246619;3;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;6.0;0.0;4;3;2.3360809455744938;60.02112457539521;2;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;5.171310091360535;58.70099122659989;1;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;5.086202258483973;64.67362673505507;1;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;2;3;190.0;1500.0;80;3;3.949804154497999;150.0;90;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;0;10.0;0.0;0;1;3.9177301153999573;56.152341656617345;3;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;50.0;200.0;10;1;0.24795088207298205;78.41794750625458;2;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;0;20.0;200.0;20;2;4.142664302423983;59.40291367044087;2;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;30.0;0.0;0;1;6.692896282320823;15.0;3;False;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;40.0;0.0;0;1;2.376342452319103;58.765048348431925;7;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;3.5825280442419833;42.384342157464964;7;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;25.0;0.0;0;1;3.874877241055951;15.0;5;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;25.0;0.0;10;2;5.877131029166446;20.0;2;False;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;0;15.0;0.0;15;1;7.193118957300421;52.837569014836035;1;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;10;1;5.955252739940477;30.0;1;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
6;1;1;35.0;0.0;15;3;1.8127065446404822;98.6929180697155;2;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;0;0.0;0.0;0;1;3.9889485677126095;20.0;3;False;True;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;0;12.0;200.0;5;1;3.3801361812435253;43.97389345436086;4;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
